"PROBE_ID"	"SYMBOL"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"ILMN_2382657"	"ARHGAP9"	73.95093	0.7701299	1	NA	5.468392	18	68.84426	0.8155844	1	NA	4.396712	31	62.77459	0.9064935	1	NA	4.373564	15	76.34915	0.5571429	1	NA	4.951018	19	100.4915	0.05714286	1	NA	4.907189	31	60.07262	0.8675325	1	NA	4.097641	20	58.49549	0.8558441	1	NA	3.100606	26	65.9006	0.6714286	1	NA	4.941616	23	91.35641	0.01428571	1	NA	3.359182	26	96.36815	0.007792208	1	NA	7.27053	27	61.98771	0.6298701	1	NA	5.570403	21	69.66328	0.338961	1	NA	6.267856	28	66.07372	0.4233766	1	NA	4.635553	30	75.38944	0.07402597	1	NA	3.474121	32	94.36185	0.01298701	1	NA	7.675374	18
"ILMN_1734742"	"ARHGDIA"	2690.527	0	1	NA	128.7916	19	2525.004	0	1	NA	107.8653	31	2511.605	0	1	NA	104.6094	26	1633.496	0	1	NA	65.34316	34	1974.057	0	1	NA	129.7186	17	2082.888	0	1	NA	57.64633	17	1942.78	0	1	NA	79.76325	23	2114.615	0	1	NA	94.05194	20	1412.272	0	1	NA	46.924	24	1640.331	0	1	NA	98.63126	25	3027.44	0	1	NA	133.8245	34	2474.7	0	1	NA	130.5082	15	2423.772	0	1	NA	109.2952	22	1314.26	0	1	NA	60.49289	26	1697.206	0	1	NA	63.38855	26
"ILMN_1678143"	"ARHGDIB"	182.702	0	1	NA	7.755433	18	163.6224	0	1	NA	8.8064	24	135.5552	0.001298701	1	NA	8.791527	24	65.30212	0.7948052	1	NA	3.157785	28	72.37784	0.6610389	1	NA	3.669622	16	178.7747	0	1	NA	8.972905	23	141.1325	0	1	NA	6.668535	29	129.5779	0	1	NA	10.31891	13	52.28244	0.8961039	1	NA	3.713724	22	63.35375	0.6675324	1	NA	4.489095	20	185.9057	0	1	NA	6.29042	21	164.8026	0	1	NA	5.125079	31	111.5147	0.001298701	1	NA	6.453375	22	56.77259	0.7090909	1	NA	4.129359	24	68.75716	0.3766234	1	NA	4.108356	27
"ILMN_2049274"	"ARHGDIG"	66.14604	0.8961039	1	NA	3.532556	33	75.31208	0.7311688	1	NA	3.433578	36	70.39636	0.7922078	1	NA	4.97998	20	331.7834	0	1	NA	12.5744	41	439.6498	0	1	NA	19.45982	33	60.73357	0.8571429	1	NA	4.326386	22	56.82584	0.8844156	1	NA	3.415457	26	58.17777	0.8675325	1	NA	2.912257	20	268.2344	0	1	NA	11.15651	24	296.0923	0	1	NA	11.34495	39	60.88692	0.6714286	1	NA	3.439776	31	65.48031	0.4922078	1	NA	4.220294	31	69.87804	0.2649351	1	NA	4.024821	22	311.7747	0	1	NA	20.00398	29	339.9073	0	1	NA	15.6653	26
"ILMN_2132809"	"ARHGEF10"	794.0136	0	1	NA	39.18068	15	569.1719	0	1	NA	27.04387	24	567.4486	0	1	NA	37.74669	15	324.4415	0	1	NA	19.3493	21	431.9648	0	1	NA	25.31292	20	694.5507	0	1	NA	14.98624	22	647.833	0	1	NA	50.96397	16	640.9814	0	1	NA	29.68135	24	291.2884	0	1	NA	12.7949	19	408.5047	0	1	NA	21.01564	24	901.9116	0	1	NA	37.45812	25	662.7498	0	1	NA	30.18526	28	689.6425	0	1	NA	33.23412	22	321.2153	0	1	NA	19.18496	16	386.6258	0	1	NA	18.96475	16
"ILMN_1810712"	"ARHGEF12"	193.7278	0	1	NA	12.19098	16	164.7687	0	1	NA	9.450909	18	147.8074	0	1	NA	6.909868	30	95.96962	0.1051948	1	NA	5.436152	18	143.591	0.001298701	1	NA	6.555253	28	147.0803	0	1	NA	9.108959	17	120.7483	0	1	NA	8.284819	19	144.0563	0	1	NA	10.39073	20	95.04611	0.007792208	1	NA	4.002316	25	115.3647	0.001298701	1	NA	6.328635	29	192.2349	0	1	NA	8.059908	26	122.5131	0	1	NA	7.544079	24	115.6629	0.001298701	1	NA	7.756281	20	104.0882	0	1	NA	8.532864	18	113.429	0.001298701	1	NA	6.658699	20
"ILMN_1669928"	"ARHGEF16"	67.87394	0.8727273	1	NA	4.547577	22	63.08668	0.9116883	1	NA	6.152803	19	75.32796	0.7103896	1	NA	4.818485	18	114.6445	0.006493506	1	NA	5.311736	15	134.2315	0.002597403	1	NA	8.973273	18	65.52932	0.725974	1	NA	5.157269	21	65.1871	0.674026	1	NA	5.347292	17	52.97816	0.9532468	1	NA	4.848605	16	102.1635	0.001298701	1	NA	4.373994	25	117.6133	0.001298701	1	NA	9.574666	17	47.23823	0.9805195	1	NA	2.655365	20	54.44444	0.8779221	1	NA	3.152651	13	62.85943	0.5584416	1	NA	5.753908	20	117.9714	0	1	NA	9.800442	21	121.4586	0	1	NA	7.366707	20
"ILMN_1754562"	"ARHGEF17"	404.4143	0	1	NA	22.50661	33	190.3669	0	1	NA	6.245991	35	143.5175	0	1	NA	7.469224	31	151.9785	0	1	NA	6.511662	30	153.7455	0.001298701	1	NA	8.516697	31	282.9041	0	1	NA	11.60298	29	183.7821	0	1	NA	7.886721	37	166.4833	0	1	NA	8.486316	32	144.53	0	1	NA	7.977278	28	121.1538	0.001298701	1	NA	6.319062	23	304.4207	0	1	NA	11.00948	36	184.8771	0	1	NA	10.55103	31	176.4496	0	1	NA	12.53329	26	132.2153	0	1	NA	6.571706	24	128.6506	0	1	NA	5.088813	28
"ILMN_1703477"	"ARHGEF2"	3958.13	0	1	NA	119.6732	26	1506.333	0	1	NA	56.73809	23	1217.005	0	1	NA	42.28959	17	1792.576	0	1	NA	92.13393	23	1929.957	0	1	NA	91.28581	13	3712.119	0	1	NA	104.6991	30	1580.502	0	1	NA	45.14614	15	1472.518	0	1	NA	55.82296	21	1959.267	0	1	NA	76.09952	17	1631.59	0	1	NA	65.51022	20	4066.639	0	1	NA	164.2288	17	1678.965	0	1	NA	37.17776	17	1450.027	0	1	NA	43.12992	15	1840.587	0	1	NA	72.96345	24	1543.838	0	1	NA	58.90316	25
"ILMN_1781010"	"ARHGEF3"	158.1555	0	1	NA	6.581346	35	170.8714	0	1	NA	7.396505	27	231.7359	0	1	NA	10.03317	24	320.9083	0	1	NA	18.20723	31	306.0536	0	1	NA	17.20432	20	153.7574	0	1	NA	6.903152	26	184.015	0	1	NA	5.976209	25	244.9827	0	1	NA	11.17674	22	287.6313	0	1	NA	11.73542	28	264.7761	0	1	NA	13.83311	21	176.9003	0	1	NA	10.94478	19	190.4266	0	1	NA	8.566941	27	258.4293	0	1	NA	11.63222	24	265.5268	0	1	NA	12.798	22	300.5884	0	1	NA	14.80363	18
"ILMN_1708093"	"ARHGEF5"	110.0445	0.07142857	1	NA	6.012496	30	127.3576	0.002597403	1	NA	6.142702	36	149.323	0	1	NA	10.51448	22	137.8217	0.001298701	1	NA	7.68312	35	162.2811	0.001298701	1	NA	9.518804	14	90.1409	0.07272727	1	NA	5.012423	27	105.0615	0.003896104	1	NA	5.100496	21	152.3351	0	1	NA	12.59504	19	144.4068	0	1	NA	7.677081	18	163.5216	0	1	NA	9.056212	29	96.15524	0.009090909	1	NA	6.201538	22	114.7348	0	1	NA	5.419788	31	139.7287	0	1	NA	10.94926	25	105.313	0	1	NA	6.246224	19	144.0463	0	1	NA	7.448292	28
"ILMN_1803423"	"ARHGEF6"	426.147	0	1	NA	17.46035	21	253.7154	0	1	NA	18.2564	17	257.0365	0	1	NA	12.81628	26	179.0099	0	1	NA	7.583301	25	249.4077	0	1	NA	14.98594	22	345.1671	0	1	NA	17.19315	24	244.2252	0	1	NA	12.93288	15	235.4375	0	1	NA	14.19515	18	179.5087	0	1	NA	8.982931	26	183.0307	0	1	NA	10.60053	25	480.2879	0	1	NA	26.7868	23	275.698	0	1	NA	19.89824	20	261.8488	0	1	NA	14.6406	26	168.4475	0	1	NA	7.572685	18	212.8533	0	1	NA	12.91889	27
"ILMN_1813091"	"ARL1"	1040.368	0	1	NA	33.64409	29	720.192	0	1	NA	40.578	22	774.7968	0	1	NA	45.0043	19	496.4538	0	1	NA	23.04493	18	565.1949	0	1	NA	23.4808	27	951.7018	0	1	NA	43.69241	19	695.2896	0	1	NA	26.40452	21	795.0855	0	1	NA	38.19642	12	444.6875	0	1	NA	20.03808	14	449.8669	0	1	NA	23.95296	25	1351.464	0	1	NA	56.92272	23	697.7748	0	1	NA	27.81489	25	949.2217	0	1	NA	26.34144	24	502.496	0	1	NA	36.12529	16	512.0174	0	1	NA	32.98324	19
"ILMN_1755391"	"ARL2BP"	1608.307	0	1	NA	72.88601	21	1563.181	0	1	NA	74.32607	24	1778.228	0	1	NA	76.67047	20	524.6529	0	1	NA	22.39242	27	869.3822	0	1	NA	53.57294	16	1571.361	0	1	NA	63.21142	22	1321.542	0	1	NA	75.60864	14	1999.368	0	1	NA	122.2422	13	521.4441	0	1	NA	32.20441	20	601.6979	0	1	NA	24.79952	26	1753.377	0	1	NA	71.998	26	1593.256	0	1	NA	106.9002	17	1927.681	0	1	NA	94.68882	25	586.1118	0	1	NA	26.47824	31	822.6674	0	1	NA	39.02567	25
"ILMN_2332558"	"ARL5A"	484.2238	0	1	NA	20.72099	17	481.9585	0	1	NA	23.80581	28	543.4301	0	1	NA	47.30684	21	206.9488	0	1	NA	15.01628	9	419.3419	0	1	NA	18.66087	14	496.0195	0	1	NA	16.81136	27	393.4594	0	1	NA	13.26085	24	473.3896	0	1	NA	17.5007	31	206.896	0	1	NA	8.995127	21	315.8305	0	1	NA	6.681144	13	599.1125	0	1	NA	19.37613	28	448.2636	0	1	NA	21.16441	25	527.3503	0	1	NA	20.66205	28	208.7115	0	1	NA	15.34665	21	361.4511	0	1	NA	16.4722	29
"ILMN_1680465"	"ARL5B"	136.7647	0.001298701	1	NA	8.831339	29	238.4098	0	1	NA	17.58225	22	288.9277	0	1	NA	22.95787	23	184.0796	0	1	NA	13.09065	16	229.7628	0	1	NA	17.48367	16	111.5282	0.002597403	1	NA	6.250759	32	191.9953	0	1	NA	14.41056	26	266.2772	0	1	NA	13.98469	20	135.7618	0	1	NA	7.467547	24	182.6718	0	1	NA	9.087221	16	152.3213	0	1	NA	9.542516	28	212.6609	0	1	NA	10.92111	40	318.2522	0	1	NA	16.61869	27	152.8536	0	1	NA	7.309408	29	206.5501	0	1	NA	9.739368	23
"ILMN_1708416"	"ARL6IP1"	1374.245	0	1	NA	75.80537	21	1973.575	0	1	NA	143.8943	16	2254.323	0	1	NA	91.42899	26	1624.729	0	1	NA	78.19554	22	2385.317	0	1	NA	140.7699	28	1219.77	0	1	NA	28.78299	21	1554.568	0	1	NA	64.27384	28	2231.729	0	1	NA	112.9356	17	1531.062	0	1	NA	52.44568	27	2029.463	0	1	NA	139.448	20	1532.191	0	1	NA	96.55087	16	1655.738	0	1	NA	100.2015	18	2442.093	0	1	NA	95.20623	30	1814.821	0	1	NA	76.95399	31	2356.154	0	1	NA	131.2736	30
"ILMN_2233366"	"ASAP1"	567.6726	0	1	NA	22.80634	26	393.6829	0	1	NA	26.19245	19	507.5305	0	1	NA	36.32021	20	299.3977	0	1	NA	17.97313	23	406.5214	0	1	NA	28.13439	19	548.2036	0	1	NA	35.57755	23	408.4444	0	1	NA	24.98317	22	429.1023	0	1	NA	25.10394	22	278.5601	0	1	NA	18.74212	25	360.6448	0	1	NA	28.37359	15	749.3901	0	1	NA	46.05974	18	360.7872	0	1	NA	25.12655	17	470.5708	0	1	NA	27.79076	20	391.2961	0	1	NA	15.12312	13	428.1255	0	1	NA	18.35878	25
"ILMN_3245057"	"ASAP1"	1538.408	0	1	NA	60.61453	29	995.518	0	1	NA	41.60992	36	1108.41	0	1	NA	67.82004	20	595.2961	0	1	NA	21.88618	35	871.4769	0	1	NA	41.31379	29	1412.304	0	1	NA	64.49801	21	1157.406	0	1	NA	34.87992	30	1200.443	0	1	NA	45.22559	24	648.8066	0	1	NA	25.11234	26	747.5871	0	1	NA	30.62903	36	2008.969	0	1	NA	64.72272	34	1151.121	0	1	NA	43.7586	30	1114.859	0	1	NA	37.96029	33	728.5172	0	1	NA	30.54817	30	884.131	0	1	NA	35.46802	21
"ILMN_1690963"	"ASAP1"	1071.844	0	1	NA	42.92301	20	632.4029	0	1	NA	38.49689	24	744.6733	0	1	NA	37.70208	22	441.8995	0	1	NA	11.20105	17	483.4304	0	1	NA	25.25287	30	1006.332	0	1	NA	34.53788	25	722.9286	0	1	NA	29.97016	24	903.6204	0	1	NA	76.79449	9	437.0594	0	1	NA	24.95151	20	472.9571	0	1	NA	25.35925	20	1311.671	0	1	NA	46.57143	22	803.2006	0	1	NA	46.58686	18	878.5905	0	1	NA	36.87357	25	438.382	0	1	NA	31.64054	17	533.7449	0	1	NA	27.71836	24
"ILMN_1783627"	"CAST"	386.8149	0	1	NA	17.40009	19	251.8759	0	1	NA	12.30303	28	347.4004	0	1	NA	18.55489	26	130.2545	0.002597403	1	NA	7.173647	29	162.0799	0.001298701	1	NA	8.528479	27	408.856	0	1	NA	20.85137	24	287.6451	0	1	NA	16.35	24	296.2033	0	1	NA	10.00015	23	87.2158	0.02077922	1	NA	6.732532	20	149.4785	0	1	NA	13.6988	20	499.3979	0	1	NA	35.5288	24	321.7064	0	1	NA	15.82765	40	292.7932	0	1	NA	12.96384	33	110.884	0	1	NA	8.191344	30	141.7429	0	1	NA	6.033158	17
"ILMN_1672947"	"CAST"	551.6998	0	1	NA	19.00311	27	407.1216	0	1	NA	16.59167	25	487.4676	0	1	NA	39.49737	12	188.1438	0	1	NA	8.72202	24	321.0924	0	1	NA	18.52547	24	498.5546	0	1	NA	21.26647	25	381.2996	0	1	NA	16.43383	24	378.9167	0	1	NA	35.87412	19	164.2622	0	1	NA	12.75713	19	260.354	0	1	NA	27.18784	16	860.8943	0	1	NA	42.1551	31	477.6673	0	1	NA	26.07954	23	521.2162	0	1	NA	23.30352	25	201.6765	0	1	NA	11.86564	27	310.377	0	1	NA	16.70921	23
"ILMN_2322806"	"CAST"	1063.328	0	1	NA	53.91397	21	724.5104	0	1	NA	50.78408	21	800.9235	0	1	NA	40.62	27	299.6316	0	1	NA	17.02573	27	524.7087	0	1	NA	31.01854	26	771.1799	0	1	NA	8.351823	10	717.01	0	1	NA	33.95722	23	751.5159	0	1	NA	37.89257	19	245.8501	0	1	NA	19.78913	26	398.3991	0	1	NA	23.1928	26	1349.633	0	1	NA	62.63678	29	869.2845	0	1	NA	50.02246	26	934.2228	0	1	NA	43.29613	23	312.4668	0	1	NA	19.58856	24	440.6665	0	1	NA	36.00554	18
"ILMN_1738424"	"CDC42"	916.3489	0	1	NA	61.17163	16	1139.766	0	1	NA	52.52023	20	889.1292	0	1	NA	46.97137	18	306.3445	0	1	NA	22.5685	12	497.0869	0	1	NA	31.91673	23	1021.539	0	1	NA	56.82623	28	945.0673	0	1	NA	64.07738	22	1185.53	0	1	NA	83.57561	18	324.5033	0	1	NA	20.24338	18	257.3586	0	1	NA	21.64172	21	1433.12	0	1	NA	57.05595	31	1103.648	0	1	NA	98.98345	21	869.2033	0	1	NA	79.943	19	390.7943	0	1	NA	30.44612	17	370.4656	0	1	NA	20.08655	18
"ILMN_1801476"	"CDS1"	57.3016	0.9896104	1	NA	4.807205	19	65.32327	0.8714285	1	NA	4.125063	19	75.13425	0.7142857	1	NA	4.743305	16	161.3001	0	1	NA	15.61392	11	207.0511	0	1	NA	10.06453	26	46.63054	0.9961039	1	NA	4.73399	17	53.74211	0.9454545	1	NA	4.476357	20	65.43679	0.6883117	1	NA	3.581244	24	163.0863	0	1	NA	16.31022	20	202.7885	0	1	NA	11.96888	31	46.78952	0.9831169	1	NA	3.539683	17	68.77248	0.3753247	1	NA	6.264127	24	58.36695	0.7272727	1	NA	6.390211	14	169.6622	0	1	NA	9.437093	22	224.0836	0	1	NA	15.47054	19
"ILMN_1664516"	"CENPF"	184.8295	0	1	NA	9.902056	25	172.7583	0	1	NA	10.73714	27	177.2059	0	1	NA	9.930255	20	209.7678	0	1	NA	13.23901	19	323.475	0	1	NA	13.40842	26	172.1386	0	1	NA	11.52929	18	144.6375	0	1	NA	6.563901	25	161.4818	0	1	NA	6.913417	23	191.8853	0	1	NA	6.735447	22	255.2222	0	1	NA	9.329054	28	195.2154	0	1	NA	8.741672	25	132.9681	0	1	NA	6.408924	30	128.9596	0.001298701	1	NA	6.193189	23	211.0496	0	1	NA	14.34205	15	272.6648	0	1	NA	13.25212	27
"ILMN_2047511"	"CENTA1"	228.0398	0	1	NA	10.99986	30	560.1956	0	1	NA	25.49828	31	1268.892	0	1	NA	78.66514	19	358.0695	0	1	NA	22.25494	21	467.8874	0	1	NA	19.88873	35	212.4694	0	1	NA	12.11356	29	525.8896	0	1	NA	14.18065	33	1517.665	0	1	NA	52.92037	33	352.1223	0	1	NA	20.91611	13	359.1998	0	1	NA	15.34591	22	217.7534	0	1	NA	8.342569	38	586.2275	0	1	NA	32.69639	16	1494.478	0	1	NA	71.3615	19	397.9594	0	1	NA	18.16505	29	301.6673	0	1	NA	14.31584	20
"ILMN_1800530"	"CENTG2"	281.2272	0	1	NA	14.20913	25	239.4489	0	1	NA	10.77247	24	295.3866	0	1	NA	13.90067	31	794.6375	0	1	NA	27.83169	33	523.206	0	1	NA	24.86304	28	291.9984	0	1	NA	14.92152	21	258.3404	0	1	NA	9.435452	34	246.3256	0	1	NA	12.23428	28	710.0477	0	1	NA	34.07206	22	489.6011	0	1	NA	23.69099	29	311.7842	0	1	NA	14.20005	33	225.8221	0	1	NA	17.50325	25	262.4437	0	1	NA	16.87095	29	797.4494	0	1	NA	40.7517	28	535.9226	0	1	NA	23.14136	28
"ILMN_1762932"	"CHMP2A"	232.167	0	1	NA	9.686612	13	251.3363	0	1	NA	14.18664	17	220.8742	0	1	NA	16.89193	17	180.6067	0	1	NA	21.64806	15	140.3615	0.002597403	1	NA	9.860606	19	182.1113	0	1	NA	9.684322	30	159.5543	0	1	NA	10.78712	21	227.4709	0	1	NA	20.16123	25	149.7282	0	1	NA	7.868349	23	143.5503	0	1	NA	9.282549	22	265.5535	0	1	NA	31.25441	16	133.0978	0	1	NA	4.492648	18	176.4141	0	1	NA	13.53048	20	125.1127	0	1	NA	7.059755	14	120.3461	0	1	NA	6.10095	23
"ILMN_1656621"	"CHMP2A"	298.8912	0	1	NA	16.57639	21	232.7413	0	1	NA	21.01508	20	246.2128	0	1	NA	14.95793	20	209.9761	0	1	NA	16.85795	23	189.7524	0	1	NA	12.87555	25	231.9035	0	1	NA	15.93036	21	197.1751	0	1	NA	16.45218	17	205.3316	0	1	NA	13.71348	23	143.8415	0	1	NA	11.24629	16	152.9682	0	1	NA	12.27436	22	312.2863	0	1	NA	28.70679	23	236.117	0	1	NA	16.78877	24	221.9325	0	1	NA	21.59223	20	150.222	0	1	NA	12.26427	19	160.8674	0	1	NA	15.44388	19
"ILMN_1671893"	"CHMP2A"	1550.491	0	1	NA	61.14947	25	1201.871	0	1	NA	74.39014	15	1373.964	0	1	NA	77.70455	19	577.7021	0	1	NA	27.2063	29	690.5448	0	1	NA	35.41703	18	1214.951	0	1	NA	49.28944	23	979.3253	0	1	NA	70.05291	16	1378.521	0	1	NA	64.55535	21	523.6693	0	1	NA	28.9445	17	577.0578	0	1	NA	55.32545	17	1662.845	0	1	NA	82.19856	17	1218.926	0	1	NA	55.571	20	1308.373	0	1	NA	69.52329	26	570.3246	0	1	NA	60.82826	20	599.1506	0	1	NA	28.99888	28
"ILMN_1715607"	"CHMP4A"	582.126	0	1	NA	38.70233	14	438.3585	0	1	NA	22.07832	30	506.1889	0	1	NA	22.45519	33	303.2559	0	1	NA	18.07269	24	425.8064	0	1	NA	27.94584	25	494.3702	0	1	NA	21.11449	25	412.7565	0	1	NA	23.09766	21	466.4409	0	1	NA	22.66593	23	262.5552	0	1	NA	8.715851	21	321.7856	0	1	NA	17.19493	26	621.878	0	1	NA	27.94699	22	479.9099	0	1	NA	39.34565	21	502.2257	0	1	NA	24.81049	21	289.5484	0	1	NA	16.99108	24	335.286	0	1	NA	12.1368	34
"ILMN_1771233"	"CHMP4B"	843.1841	0	1	NA	40.83728	20	712.1358	0	1	NA	42.89394	22	883.2166	0	1	NA	53.98146	18	323.4984	0	1	NA	17.96388	23	515.4416	0	1	NA	28.57265	21	695.9064	0	1	NA	22.07495	14	602.0759	0	1	NA	30.99109	20	644.911	0	1	NA	30.39735	17	277.4426	0	1	NA	10.09222	30	357.8264	0	1	NA	28.057	19	929.1432	0	1	NA	37.4967	21	715.1472	0	1	NA	35.95028	16	658.288	0	1	NA	33.89391	22	265.2016	0	1	NA	9.805116	18	393.2106	0	1	NA	18.53347	23
"ILMN_1711542"	"CHMP4C"	100.4478	0.2090909	1	NA	9.448917	17	113.1895	0.04675325	1	NA	7.906526	16	121.0936	0.006493506	1	NA	10.91892	18	191.6017	0	1	NA	12.91014	20	249.9491	0	1	NA	14.76205	23	73.45537	0.4649351	1	NA	4.996823	25	80.66932	0.1896104	1	NA	5.191302	23	117.1355	0.001298701	1	NA	9.072468	17	147.2944	0	1	NA	9.251595	23	177.7771	0	1	NA	12.35965	20	78.01239	0.1350649	1	NA	6.696398	21	70.3907	0.3090909	1	NA	4.85205	17	100.8154	0.002597403	1	NA	7.663727	11	167.6632	0	1	NA	9.972542	19	191.586	0	1	NA	11.17107	15
"ILMN_3251545"	"CHMP5"	1910.842	0	1	NA	83.57222	24	3135.447	0	1	NA	168.8653	31	3510.816	0	1	NA	193.3804	26	1071.088	0	1	NA	62.04173	21	1622.213	0	1	NA	89.26322	34	1738.115	0	1	NA	72.09304	28	2558.999	0	1	NA	88.20017	21	3263.362	0	1	NA	202.5141	27	782.1259	0	1	NA	35.65797	18	1122.304	0	1	NA	56.46012	17	2356.9	0	1	NA	90.97077	18	3033.375	0	1	NA	197.0461	23	3622.458	0	1	NA	168.0936	27	1081.68	0	1	NA	71.3474	32	1403.127	0	1	NA	67.1535	28
"ILMN_1745076"	"CLINT1"	1127.448	0	1	NA	41.82053	26	1331.298	0	1	NA	72.57907	29	1479.355	0	1	NA	86.58073	20	609.8989	0	1	NA	38.05614	18	839.3156	0	1	NA	42.89783	25	1178.391	0	1	NA	36.28607	23	1232.453	0	1	NA	62.10915	20	1423.77	0	1	NA	60.30089	14	480.4643	0	1	NA	24.45003	30	638.9072	0	1	NA	40.83199	22	1276.359	0	1	NA	46.59383	21	1172.249	0	1	NA	39.611	27	1873.272	0	1	NA	91.95532	20	622.8385	0	1	NA	74.09682	13	773.454	0	1	NA	44.35705	24
"ILMN_1811615"	"COPA"	4030.711	0	1	NA	97.30664	11	2887.415	0	1	NA	154.0087	28	3595.923	0	1	NA	186.5817	19	1427.936	0	1	NA	65.60785	28	1974.207	0	1	NA	77.60168	16	3635.007	0	1	NA	172.781	20	3076.126	0	1	NA	114.5717	29	3806.645	0	1	NA	192.8934	22	1201.988	0	1	NA	53.74308	27	1660.728	0	1	NA	85.94413	31	4306.315	0	1	NA	132.7846	27	3273.462	0	1	NA	141.4433	20	4032.233	0	1	NA	167.8046	31	1388.407	0	1	NA	48.40486	28	1823.9	0	1	NA	79.56284	22
"ILMN_1699112"	"COPB1"	2554.25	0	1	NA	90.5338	21	2341.053	0	1	NA	94.89021	27	3356.531	0	1	NA	193.5155	26	1046.621	0	1	NA	47.99487	19	1726.796	0	1	NA	74.8534	19	2726.797	0	1	NA	83.44844	13	2353.617	0	1	NA	130.1157	20	3098.641	0	1	NA	82.33381	24	1127.844	0	1	NA	26.56985	25	1470.594	0	1	NA	60.53142	18	3145.353	0	1	NA	100.0102	23	2475.4	0	1	NA	125.5553	19	3434.819	0	1	NA	96.03522	28	1322.386	0	1	NA	49.47087	23	1816.938	0	1	NA	68.72797	29
"ILMN_1684385"	"COPB2"	1439.551	0	1	NA	57.86297	24	1451.631	0	1	NA	101.2825	20	1483.355	0	1	NA	55.73728	19	680.3994	0	1	NA	24.92341	14	1131.867	0	1	NA	57.97317	24	1554.025	0	1	NA	40.51482	21	1372.674	0	1	NA	47.70676	27	1678.134	0	1	NA	81.74778	19	757.3642	0	1	NA	28.10297	20	931.3089	0	1	NA	47.25272	19	1570.033	0	1	NA	54.79434	35	1507.913	0	1	NA	67.27171	23	1973.307	0	1	NA	74.23917	17	879.0375	0	1	NA	51.00499	19	1043.929	0	1	NA	35.34956	27
"ILMN_1708204"	"COPG"	1251.281	0	1	NA	47.16393	24	973.5696	0	1	NA	51.09402	28	1100.784	0	1	NA	78.52161	17	448.4511	0	1	NA	20.70023	27	610.4387	0	1	NA	35.94892	17	1067.663	0	1	NA	67.15315	24	1043.829	0	1	NA	56.85827	21	1140.726	0	1	NA	55.56897	18	476.5239	0	1	NA	19.95571	25	545.5336	0	1	NA	39.30761	14	1282.039	0	1	NA	51.7892	20	936.3966	0	1	NA	40.60812	23	1158.314	0	1	NA	58.13745	23	399.2402	0	1	NA	19.47489	21	556.7252	0	1	NA	32.76151	27
"ILMN_1758412"	"COPS7A"	1871.731	0	1	NA	127.5053	9	1620.936	0	1	NA	90.97205	23	1579.09	0	1	NA	107.2153	16	721.7473	0	1	NA	39.95398	16	889.5691	0	1	NA	64.45575	16	1591.588	0	1	NA	60.83784	16	1448.349	0	1	NA	67.72872	21	1751.937	0	1	NA	88.58073	17	678.6576	0	1	NA	51.30618	19	548.1208	0	1	NA	23.63323	9	2030.916	0	1	NA	105.1807	18	1542.233	0	1	NA	86.02744	23	1794.666	0	1	NA	104.0283	22	719.1102	0	1	NA	56.07394	23	762.8774	0	1	NA	70.96643	12
